Accepted_Annotations,Annotation_Count,Annotation_Is_Verified,Classification,Comment_Count,Featured_Video,Followers,Genius_IQ,Hot,Is_Description,Is_Verified,Length_Referent_Text,Meme_Verified,Number_Contributors,Number_Verified_Annotations,Page_Views,Pinned,Pyong_Count,Release_Date,Total_Votes,Class,Total_Votes_log
48,49,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,30,TRUE,97,0,143815,FALSE,41,954,4,low,0.602059991
11,20,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,18,FALSE,36,0,29021,FALSE,51,7089,0,low,0
22,29,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,50,FALSE,88,0,292144,FALSE,62,8377,0,low,0
54,56,FALSE,accepted,1,TRUE,17568,144243,FALSE,FALSE,TRUE,43,TRUE,295,0,1338433,FALSE,198,3188,5,low,0.698970004
44,45,FALSE,accepted,5,FALSE,21495,34478,FALSE,FALSE,TRUE,191,TRUE,712,0,1479165,FALSE,270,423,188,high,2.274157849
39,49,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,26,FALSE,193,0,1708934,FALSE,146,10876,0,low,0
17,24,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,62,FALSE,31,0,34150,FALSE,6,7509,0,low,0
62,69,TRUE,verified,6,TRUE,8610,?,FALSE,FALSE,FALSE,6,FALSE,372,6,6159849,TRUE,319,2238,276,high,2.440909082
28,29,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,105,FALSE,220,0,2943027,FALSE,172,973,20,high,1.301029996
31,58,TRUE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,31,FALSE,245,26,4690125,FALSE,1077,1192,8,low,0.903089987
16,19,FALSE,unreviewed,0,FALSE,693,?,FALSE,FALSE,FALSE,18,FALSE,27,0,66018,FALSE,10,5353,0,low,0
6,8,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,88,FALSE,30,0,41400,FALSE,65,7306,8,low,0.903089987
57,58,FALSE,accepted,2,FALSE,2503,1124,FALSE,FALSE,TRUE,88,TRUE,157,0,183015,FALSE,19,611,4,low,0.602059991
42,43,FALSE,accepted,1,TRUE,419,?,FALSE,FALSE,FALSE,41,FALSE,188,0,1173187,FALSE,161,10906,6,low,0.77815125
32,35,FALSE,accepted,2,FALSE,2660,?,FALSE,FALSE,FALSE,79,FALSE,85,0,276104,FALSE,35,7866,1,low,0
17,20,FALSE,unreviewed,0,TRUE,17568,144243,FALSE,FALSE,TRUE,66,TRUE,152,1,1204637,FALSE,210,5733,1,low,0
12,13,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,94,FALSE,168,0,5132018,FALSE,475,1747,101,high,2.004321374
55,57,FALSE,accepted,1,TRUE,17568,144243,FALSE,FALSE,TRUE,61,TRUE,290,1,1404525,FALSE,294,1685,11,high,1.041392685
55,66,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,39,FALSE,50,0,49068,FALSE,6,10877,1,low,0
84,89,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,42,TRUE,552,4,5613108,FALSE,2095,2036,11,high,1.041392685
41,49,FALSE,unreviewed,0,FALSE,693,?,FALSE,FALSE,FALSE,44,FALSE,63,0,57364,FALSE,6,7936,1,low,0
35,39,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,32,FALSE,365,3,3306405,FALSE,290,826,66,high,1.819543936
36,40,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,22,TRUE,363,3,4131701,FALSE,623,2036,61,high,1.785329835
33,34,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,30,FALSE,66,0,55269,FALSE,10,7936,2,low,0.301029996
6,12,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,41,FALSE,58,0,200216,FALSE,107,7320,-1,low,0
27,29,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,14,FALSE,142,0,589526,FALSE,94,8179,13,high,1.113943352
60,62,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,40,FALSE,199,1,2718643,FALSE,228,1793,2,low,0.301029996
53,54,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,67,FALSE,315,0,1536371,FALSE,192,853,18,high,1.255272505
45,47,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,47,FALSE,234,1,2749197,FALSE,1861,1300,118,high,2.071882007
9,23,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,17,FALSE,47,0,68548,FALSE,16,9854,0,low,0
25,26,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,202,FALSE,239,0,1480434,FALSE,207,2914,96,high,1.982271233
31,32,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,43,FALSE,121,0,751230,FALSE,95,6438,19,high,1.278753601
38,40,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,164,TRUE,147,0,1054515,FALSE,245,4773,20,high,1.301029996
25,26,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,143,FALSE,273,0,1657441,FALSE,82,751,59,high,1.770852012
2,17,FALSE,unreviewed,0,FALSE,38,?,FALSE,FALSE,FALSE,26,FALSE,6,0,?,FALSE,?,931,0,low,0
5,18,FALSE,unreviewed,1,FALSE,419,?,FALSE,FALSE,FALSE,96,FALSE,20,0,26872,FALSE,10,9854,0,low,0
22,28,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,109,FALSE,167,0,2147517,FALSE,91,2126,32,high,1.505149978
42,48,FALSE,unreviewed,1,FALSE,2503,1124,FALSE,FALSE,TRUE,99,TRUE,104,0,315757,FALSE,44,?,6,low,0.77815125
55,66,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,43,FALSE,50,0,49068,FALSE,6,10877,0,low,0
26,27,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,104,FALSE,84,0,174452,FALSE,23,7249,4,low,0.602059991
21,22,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,139,FALSE,171,0,1491573,FALSE,99,826,43,high,1.633468456
32,42,TRUE,verified,52,TRUE,8610,?,FALSE,FALSE,FALSE,59,FALSE,515,9,5296468,TRUE,341,887,396,high,2.597695186
12,13,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,17,FALSE,168,0,5132018,FALSE,475,1747,7,low,0.84509804
17,18,FALSE,accepted,1,FALSE,2503,1124,FALSE,FALSE,TRUE,52,TRUE,59,0,211688,FALSE,13,1986,11,high,1.041392685
44,57,FALSE,unreviewed,0,TRUE,598,?,FALSE,FALSE,FALSE,56,FALSE,78,0,44223,FALSE,4,7467,0,low,0
39,43,TRUE,verified,79,TRUE,17568,144243,FALSE,FALSE,TRUE,105,TRUE,455,3,4139198,TRUE,785,1664,1220,high,3.086359831
16,22,FALSE,accepted,1,FALSE,2660,?,FALSE,FALSE,FALSE,89,FALSE,95,1,234474,FALSE,28,8132,2,low,0.301029996
15,23,FALSE,accepted,1,FALSE,598,?,FALSE,FALSE,FALSE,62,FALSE,32,0,27804,FALSE,75,6725,10,low,1
48,49,FALSE,accepted,1,FALSE,2503,1124,FALSE,FALSE,TRUE,66,TRUE,97,0,143815,FALSE,41,954,3,low,0.477121255
39,42,FALSE,accepted,1,TRUE,21495,34478,FALSE,FALSE,TRUE,31,TRUE,393,2,7086094,FALSE,669,2034,92,high,1.963787827
8,16,FALSE,accepted,0,TRUE,598,?,FALSE,FALSE,FALSE,146,FALSE,27,0,182769,FALSE,80,7306,2,low,0.301029996
34,36,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,166,TRUE,176,0,336606,FALSE,54,1017,7,low,0.84509804
14,22,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,86,FALSE,90,0,403463,FALSE,54,8132,1,low,0
11,12,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,26,FALSE,119,0,1381659,FALSE,86,826,68,high,1.832508913
66,67,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,39,TRUE,117,0,275989,FALSE,163,1434,6,low,0.77815125
26,37,FALSE,accepted,0,TRUE,598,?,FALSE,FALSE,FALSE,80,FALSE,34,0,80238,FALSE,12,?,0,low,0
33,36,TRUE,verified,1,TRUE,8610,?,FALSE,FALSE,FALSE,141,FALSE,335,2,5070070,TRUE,372,2441,39,high,1.591064607
55,62,TRUE,verified,1,TRUE,8610,?,FALSE,FALSE,FALSE,49,FALSE,226,4,1891346,TRUE,94,2074,87,high,1.939519253
17,18,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,61,TRUE,319,0,3190791,FALSE,366,625,48,high,1.681241237
16,19,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,55,FALSE,27,0,66018,FALSE,10,5353,4,low,0.602059991
36,49,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,179,FALSE,42,0,65899,FALSE,6,10141,2,low,0.301029996
0,9,FALSE,unreviewed,0,FALSE,38,?,FALSE,FALSE,FALSE,30,FALSE,4,0,?,FALSE,3,1308,2,low,0.301029996
19,20,FALSE,accepted,1,FALSE,693,?,FALSE,FALSE,FALSE,71,FALSE,50,0,93670,FALSE,33,7173,15,high,1.176091259
51,52,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,39,TRUE,151,0,698013,FALSE,73,2466,32,high,1.505149978
26,29,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,62,FALSE,62,1,155005,FALSE,25,6935,13,high,1.113943352
13,14,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,54,FALSE,93,0,2256798,FALSE,1395,1111,95,high,1.977723605
42,43,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,12,FALSE,195,0,3081814,FALSE,165,2378,8,low,0.903089987
22,27,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,58,FALSE,82,0,207559,FALSE,26,7173,1,low,0
14,23,FALSE,accepted,1,FALSE,419,?,FALSE,FALSE,FALSE,20,FALSE,34,0,27247,FALSE,6,9854,2,low,0.301029996
25,27,FALSE,accepted,5,FALSE,8610,?,FALSE,FALSE,FALSE,50,FALSE,237,1,2391365,FALSE,254,1797,42,high,1.62324929
29,36,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,29,TRUE,43,0,140356,FALSE,6,2150,0,low,0
12,13,FALSE,accepted,0,FALSE,17568,144243,FALSE,FALSE,TRUE,53,TRUE,229,0,2590584,FALSE,402,156,56,high,1.748188027
21,33,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,127,FALSE,41,0,34642,FALSE,7,7369,0,low,0
65,67,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,47,FALSE,362,0,2968632,FALSE,314,2766,37,high,1.568201724
24,29,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,100,FALSE,195,4,2724546,FALSE,198,2477,60,high,1.77815125
29,36,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,117,TRUE,43,0,140356,FALSE,6,2150,1,low,0
19,20,FALSE,accepted,1,TRUE,2503,1124,FALSE,FALSE,TRUE,176,TRUE,45,0,273854,FALSE,10,699,3,low,0.477121255
134,137,FALSE,accepted,3,FALSE,21495,34478,FALSE,FALSE,TRUE,55,TRUE,714,2,4168155,FALSE,573,1742,54,high,1.73239376
30,35,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,95,FALSE,152,0,245908,FALSE,29,7906,0,low,0
29,36,FALSE,unreviewed,0,FALSE,2503,1124,FALSE,FALSE,TRUE,76,TRUE,43,0,140356,FALSE,6,2150,0,low,0
40,50,FALSE,unreviewed,1,TRUE,17568,144243,FALSE,FALSE,TRUE,64,TRUE,411,7,1221363,FALSE,153,471,3,low,0.477121255
17,18,FALSE,accepted,2,FALSE,2503,1124,FALSE,FALSE,TRUE,82,TRUE,59,0,211688,FALSE,13,1986,5,low,0.698970004
26,28,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,102,FALSE,128,0,323029,FALSE,54,8132,10,low,1
33,36,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,16,FALSE,335,2,5070070,FALSE,372,2441,13,high,1.113943352
13,18,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,259,FALSE,95,0,932378,FALSE,84,5367,35,high,1.544068044
50,52,FALSE,accepted,1,FALSE,2503,1124,FALSE,FALSE,TRUE,53,TRUE,79,0,138877,FALSE,22,2595,7,low,0.84509804
53,55,FALSE,unreviewed,4,TRUE,17568,144243,FALSE,FALSE,TRUE,36,TRUE,322,0,1121576,FALSE,254,2784,17,high,1.230448921
25,26,FALSE,accepted,4,FALSE,8610,?,FALSE,FALSE,FALSE,148,FALSE,273,0,1657441,FALSE,82,751,255,high,2.40654018
8,16,FALSE,unreviewed,3,TRUE,598,?,FALSE,FALSE,FALSE,60,FALSE,27,0,182769,FALSE,80,7306,-3,low,0
44,46,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,28,TRUE,76,0,158330,FALSE,11,1986,3,low,0.477121255
18,22,FALSE,accepted,1,TRUE,17568,144243,FALSE,FALSE,TRUE,53,TRUE,172,0,828968,FALSE,227,2528,22,high,1.342422681
24,25,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,40,FALSE,175,0,1691176,FALSE,204,863,15,high,1.176091259
62,69,TRUE,verified,4,TRUE,8610,?,FALSE,FALSE,FALSE,76,FALSE,372,6,6159849,TRUE,319,2238,238,high,2.376576957
34,36,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,45,TRUE,100,0,541196,FALSE,28,2086,1,low,0
45,47,FALSE,accepted,3,TRUE,10964,?,FALSE,FALSE,FALSE,107,FALSE,234,1,2749197,FALSE,1861,1300,91,high,1.959041392
33,38,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,75,FALSE,106,0,380781,FALSE,29,10849,15,high,1.176091259
51,52,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,491,TRUE,360,0,2016243,FALSE,1267,1162,85,high,1.929418926
38,39,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,61,FALSE,262,0,1497028,FALSE,996,1175,41,high,1.612783857
9,10,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,126,FALSE,252,0,6148182,FALSE,583,1030,372,high,2.57054294
53,55,FALSE,accepted,1,TRUE,17568,144243,FALSE,FALSE,TRUE,48,TRUE,322,0,1121576,FALSE,254,2784,365,high,2.562292864
48,51,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,29,TRUE,292,2,1384638,FALSE,302,6578,31,high,1.491361694
23,24,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,32,TRUE,382,0,3709414,FALSE,1885,1162,153,high,2.184691431
45,46,FALSE,accepted,1,TRUE,10964,?,FALSE,FALSE,FALSE,58,FALSE,191,0,2798227,FALSE,1397,1207,23,high,1.361727836
22,35,TRUE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,94,FALSE,149,12,2449361,FALSE,452,1192,4,low,0.602059991
35,42,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,46,FALSE,48,0,37416,FALSE,56,7306,1,low,0
14,22,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,5,FALSE,90,0,403463,FALSE,54,8132,0,low,0
43,48,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,15,TRUE,90,0,284677,FALSE,40,1986,10,low,1
22,24,TRUE,verified,43,FALSE,21495,34478,FALSE,FALSE,TRUE,48,TRUE,366,1,2267806,TRUE,211,401,786,high,2.895422546
24,27,FALSE,accepted,1,TRUE,598,?,FALSE,FALSE,FALSE,148,FALSE,125,0,1136917,FALSE,296,1664,21,high,1.322219295
19,20,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,240,TRUE,45,0,273854,FALSE,10,699,5,low,0.698970004
22,27,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,70,FALSE,82,0,207559,FALSE,26,7173,5,low,0.698970004
25,27,FALSE,accepted,3,TRUE,10964,?,FALSE,FALSE,FALSE,44,FALSE,153,0,2542718,FALSE,168,2217,0,low,0
7,8,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,106,FALSE,220,0,2378626,FALSE,165,428,53,high,1.72427587
22,26,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,158,FALSE,41,0,415789,FALSE,59,5701,5,low,0.698970004
19,22,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,125,FALSE,111,0,383454,FALSE,65,7917,39,high,1.591064607
31,34,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,55,TRUE,212,2,848363,FALSE,144,7055,1,low,0
28,29,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,97,FALSE,220,0,2943027,FALSE,172,973,25,high,1.397940009
4,9,FALSE,accepted,3,FALSE,2660,?,FALSE,FALSE,FALSE,74,FALSE,21,0,409421,FALSE,30,6389,1,low,0
9,10,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,24,FALSE,252,0,6148182,FALSE,583,1030,91,high,1.959041392
34,35,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,28,FALSE,80,0,243325,FALSE,28,8020,2,low,0.301029996
54,58,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,106,FALSE,111,0,77481,FALSE,31,5353,9,low,0.954242509
50,57,FALSE,accepted,1,FALSE,2503,1124,FALSE,FALSE,TRUE,40,TRUE,88,0,188652,FALSE,27,1986,1,low,0
15,18,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,20,FALSE,39,0,75496,FALSE,17,5353,7,low,0.84509804
30,35,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,31,FALSE,152,0,245908,FALSE,29,7906,15,high,1.176091259
55,56,FALSE,accepted,1,TRUE,17568,144243,FALSE,FALSE,TRUE,24,TRUE,281,0,1478231,FALSE,259,5843,14,high,1.146128036
0,2,FALSE,unreviewed,0,FALSE,38,?,FALSE,FALSE,FALSE,45,FALSE,6,0,11447,FALSE,8,1115,0,low,0
73,76,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,25,TRUE,141,0,562484,FALSE,46,2466,5,low,0.698970004
7,8,FALSE,accepted,1,FALSE,10964,?,FALSE,FALSE,FALSE,45,FALSE,220,0,2378626,FALSE,165,428,72,high,1.857332496
8,16,FALSE,unreviewed,0,TRUE,598,?,FALSE,FALSE,FALSE,43,FALSE,27,0,182769,FALSE,80,7306,3,low,0.477121255
110,117,FALSE,accepted,1,FALSE,2503,1124,FALSE,FALSE,TRUE,11,TRUE,149,0,314608,FALSE,338,1475,1,low,0
25,27,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,117,FALSE,237,1,2391365,FALSE,254,1797,18,high,1.255272505
41,49,FALSE,unreviewed,0,FALSE,693,?,FALSE,FALSE,FALSE,50,FALSE,63,0,57364,FALSE,6,7936,0,low,0
21,26,FALSE,unreviewed,1,FALSE,419,?,FALSE,FALSE,FALSE,49,FALSE,56,0,87650,FALSE,17,6845,8,low,0.903089987
13,18,FALSE,unreviewed,1,FALSE,693,?,FALSE,FALSE,FALSE,126,FALSE,95,0,932378,FALSE,84,5367,1,low,0
23,24,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,90,FALSE,398,0,4498975,FALSE,1263,1026,111,high,2.045322979
20,23,FALSE,accepted,2,TRUE,2660,?,FALSE,FALSE,FALSE,45,FALSE,146,0,897768,FALSE,206,8489,28,high,1.447158031
8,10,FALSE,accepted,1,FALSE,693,?,FALSE,FALSE,FALSE,110,FALSE,34,0,74409,FALSE,10,5353,11,high,1.041392685
19,20,FALSE,accepted,1,FALSE,693,?,FALSE,FALSE,FALSE,21,FALSE,50,0,93670,FALSE,33,7173,14,high,1.146128036
29,30,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,94,TRUE,110,0,505744,FALSE,68,4860,10,low,1
23,24,FALSE,accepted,3,FALSE,693,?,FALSE,FALSE,FALSE,43,FALSE,60,0,53974,FALSE,9,7210,4,low,0.602059991
19,21,FALSE,accepted,1,FALSE,598,?,FALSE,FALSE,FALSE,96,FALSE,28,0,154723,FALSE,78,6725,4,low,0.602059991
11,20,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,1,FALSE,36,0,29021,FALSE,51,7089,0,low,0
8,16,FALSE,accepted,0,TRUE,598,?,FALSE,FALSE,FALSE,199,FALSE,27,0,182769,FALSE,80,7306,8,low,0.903089987
26,28,FALSE,accepted,1,FALSE,2660,?,FALSE,FALSE,FALSE,376,FALSE,128,0,323029,FALSE,54,8132,23,high,1.361727836
30,35,FALSE,unreviewed,1,FALSE,2660,?,FALSE,FALSE,FALSE,115,FALSE,152,0,245908,FALSE,29,7906,17,high,1.230448921
7,18,FALSE,accepted,1,FALSE,419,?,FALSE,FALSE,FALSE,47,FALSE,25,0,30890,FALSE,4,9854,0,low,0
39,47,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,34,FALSE,231,1,1028013,FALSE,143,7768,0,low,0
36,40,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,16,TRUE,363,3,4131701,FALSE,623,2036,231,high,2.36361198
21,22,FALSE,accepted,1,TRUE,8610,?,FALSE,FALSE,FALSE,52,FALSE,171,0,1491573,FALSE,99,826,39,high,1.591064607
7,12,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,128,TRUE,51,4,227520,FALSE,30,627,13,high,1.113943352
24,33,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,39,FALSE,22,0,40285,FALSE,2,9854,3,low,0.477121255
30,32,FALSE,accepted,0,TRUE,693,?,FALSE,FALSE,FALSE,48,FALSE,70,0,233864,FALSE,72,6277,4,low,0.602059991
39,42,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,63,TRUE,393,2,7086094,FALSE,669,2034,12,high,1.079181246
29,32,FALSE,unreviewed,0,TRUE,17568,144243,FALSE,FALSE,TRUE,241,TRUE,175,0,990612,FALSE,273,3204,5,low,0.698970004
1,12,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,145,FALSE,8,0,41280,FALSE,2,10877,1,low,0
4,13,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,163,FALSE,21,0,28888,FALSE,55,7306,0,low,0
9,16,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,228,FALSE,28,0,33035,FALSE,77,7404,2,low,0.301029996
48,50,FALSE,accepted,1,TRUE,17568,144243,FALSE,FALSE,TRUE,31,TRUE,235,0,962445,FALSE,310,2943,18,high,1.255272505
57,58,FALSE,accepted,1,FALSE,2503,1124,FALSE,FALSE,TRUE,63,TRUE,157,0,183015,FALSE,19,611,4,low,0.602059991
55,56,FALSE,accepted,5,TRUE,17568,144243,FALSE,FALSE,TRUE,13,TRUE,281,0,1478231,FALSE,259,5843,47,high,1.672097858
33,34,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,76,FALSE,66,0,55269,FALSE,10,7936,19,high,1.278753601
103,107,TRUE,verified,3,FALSE,21495,34478,FALSE,FALSE,TRUE,84,TRUE,399,3,1792776,TRUE,310,1951,327,high,2.514547753
24,25,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,85,TRUE,278,0,1050140,FALSE,672,1125,32,high,1.505149978
52,55,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,45,FALSE,64,1,54408,FALSE,12,8735,1,low,0
47,49,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,68,TRUE,181,0,884987,FALSE,117,1986,3,low,0.477121255
20,25,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,31,FALSE,28,0,41912,FALSE,8,10877,1,low,0
32,35,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,53,FALSE,85,0,276104,FALSE,35,7866,1,low,0
23,24,FALSE,accepted,4,FALSE,10964,?,FALSE,FALSE,FALSE,71,FALSE,398,0,4498975,FALSE,1263,1026,38,high,1.579783597
23,24,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,53,FALSE,60,0,53974,FALSE,9,7210,3,low,0.477121255
38,39,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,30,FALSE,262,0,1497028,FALSE,996,1175,14,high,1.146128036
2,17,FALSE,accepted,0,FALSE,38,?,FALSE,FALSE,FALSE,114,FALSE,6,0,?,FALSE,?,931,1,low,0
40,42,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,32,TRUE,243,0,1365257,FALSE,610,1565,50,high,1.698970004
19,21,FALSE,accepted,1,FALSE,2503,1124,FALSE,FALSE,TRUE,52,TRUE,63,0,199159,FALSE,9,4870,5,low,0.698970004
48,51,FALSE,accepted,3,TRUE,17568,144243,FALSE,FALSE,TRUE,83,TRUE,292,2,1384638,FALSE,302,6578,87,high,1.939519253
36,40,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,108,TRUE,363,3,4131701,FALSE,623,2036,192,high,2.283301229
59,65,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,12,TRUE,375,3,1680661,FALSE,430,6389,52,high,1.716003344
25,26,FALSE,accepted,1,FALSE,8610,?,FALSE,FALSE,FALSE,167,FALSE,273,0,1657441,FALSE,82,751,39,high,1.591064607
14,27,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,152,FALSE,58,0,93873,FALSE,13,10415,0,low,0
33,38,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,19,FALSE,106,0,380781,FALSE,29,10849,21,high,1.322219295
4,13,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,66,FALSE,21,0,28888,FALSE,55,7306,0,low,0
10,11,FALSE,accepted,2,TRUE,10964,?,FALSE,FALSE,FALSE,225,FALSE,237,0,5521909,FALSE,201,775,279,high,2.445604203
30,31,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,25,TRUE,359,0,2563987,FALSE,651,1162,18,high,1.255272505
48,49,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,60,TRUE,97,0,143815,FALSE,41,954,8,low,0.903089987
44,57,FALSE,unreviewed,0,TRUE,598,?,FALSE,FALSE,FALSE,146,FALSE,78,0,44223,FALSE,4,7467,0,low,0
50,52,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,46,TRUE,79,0,138877,FALSE,22,2595,6,low,0.77815125
17,18,FALSE,accepted,1,TRUE,21495,34478,FALSE,FALSE,TRUE,40,TRUE,319,0,3190791,FALSE,366,625,60,high,1.77815125
42,43,FALSE,accepted,1,TRUE,419,?,FALSE,FALSE,FALSE,17,FALSE,188,0,1173187,FALSE,161,10906,29,high,1.462397998
26,29,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,75,FALSE,62,1,155005,FALSE,25,6935,14,high,1.146128036
